ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim1,programacion_trim1,programacion_acumulada_trim1,ejecutado_vigente_trim1,ejecutado_acumulado_trim1,porc_desvio_acum_trim1,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2023,1,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,65,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,365,Ministerio de Desarrollo Territorial y Hábitat,40,Produccion Integral y Acceso al Habitat,0,Produccion Integral y Acceso al Habitat,PTB,97,Construcción de Viviendas,734,Vivienda en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,35872,35872,35872,44377,44377,48629,48629,"9,58",Otras Causas,Otras Causas,El desvió esta dentro de los parámetros previstos en el programa un 10% aproximadamente.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,65,Ministerio de Desarrollo Territorial y Hábitat,0,Ministerio de Desarrollo Territorial y Hábitat,365,Ministerio de Desarrollo Territorial y Hábitat,40,Produccion Integral y Acceso al Habitat,0,Produccion Integral y Acceso al Habitat,PTB,2466,Obras de Infraestructura y Equipamiento Urbano,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,101,101,101,83,83,112,112,"34,94",Otras Causas,Otras Causas,El desvió esta dentro de los parámetros previstos en el programa un 10% aproximadamente,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Indicador,495,Incorporado al Servicio de Agua Potable,129,Beneficiario,Suma: el total es la suma de las cantidades,231450,7540,7540,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Indicador,496,Beneficiarios de Obras de Optimización del Servicio de Agua Potable,129,Beneficiario,Suma: el total es la suma de las cantidades,0,123722,123722,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Indicador,497,Beneficiarios de Obras de Provisión de Agua Segura,129,Beneficiario,Suma: el total es la suma de las cantidades,1020,314,314,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Indicador,498,Incorporado al Servicio de Desagües Cloacales,129,Beneficiario,Suma: el total es la suma de las cantidades,15352,225145,225145,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Indicador,499,Beneficiarios de Obras de Optimización del Servicio de Desagües Cloacales,129,Beneficiario,Suma: el total es la suma de las cantidades,176890,301205,301205,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,3611,"Adaptación a Excesos Hídricos de Núcleos Urbanos, Áreas Rurales y Sectores Productivos",1736,Proyecto de Prevención de Inundación Terminado,Suma: el total es la suma de las cantidades,,16,16,4,4,2,2,"-50,00",Otras Causas,Otras Causas,Las Obras postergaron su finalización por temas administrativos,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,4439,Obras de Expansión del Servicio de Agua Potable,1735,Obra Finalizada,Suma: el total es la suma de las cantidades,2,1,1,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,4440,Obras de Optimización del Servicio de Agua Potable,1735,Obra Finalizada,Suma: el total es la suma de las cantidades,,2,2,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,4441,Obras de Provisión de Agua Segura,1735,Obra Finalizada,Suma: el total es la suma de las cantidades,10,3,3,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,4442,Obras de Expansión del Servicio de Desagües Cloacales,1735,Obra Finalizada,Suma: el total es la suma de las cantidades,5,4,4,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,Meta,4443,Obras de Optimización del Servicio de Desagües Cloacales,1735,Obra Finalizada,Suma: el total es la suma de las cantidades,,2,2,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2447,"Adaptación a Excesos Hídricos de Núcleos Urbanos, Áreas Rurales y Sectores Productivos",1737,Proyecto de Prevención de Inundación en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,,13,13,16,16,16,16,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2493,Obras de Expansión del Servicio de Agua Potable,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,3,2,2,2,2,2,2,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2494,Obras de Optimización del Servicio de Agua Potable,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,,1,1,2,2,2,2,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2495,Obras de Provisión de Agua Segura,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,17,3,3,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2496,Obras de Expansión del Servicio de Desagües Cloacales,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,12,9,9,9,9,9,9,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,76,Desarrollo de la Infraestructura Hidraulica,0,Desarrollo de la Infraestructura Hidraulica,PTB,2497,Obras de Optimización del Servicio de Desagües Cloacales,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,,6,6,6,6,6,6,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,94,Asistencia Financiera a Empresas Publicas,0,Asistencia Financiera a Empresas Publicas,Indicador,527,Cobertura Poblacional del Servicio de Agua Potable,1487,Habitantes,Suma: el total es la suma de las cantidades,,0,0,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,94,Asistencia Financiera a Empresas Publicas,0,Asistencia Financiera a Empresas Publicas,Indicador,528,Cobertura Poblacional del Servicio de Tratamiento de Líquidos Cloacales,1487,Habitantes,Suma: el total es la suma de las cantidades,,0,0,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,94,Asistencia Financiera a Empresas Publicas,0,Asistencia Financiera a Empresas Publicas,Meta,4556,Prestación de Servicio de Agua Potable (AySA),2177,Mil Metros Cúbicos Tratado,Suma: el total es la suma de las cantidades,,2301497,2301497,566658,566658,569778,569778,"0,55",Otras Causas,Otras Causas,"Durante la estimación de los presupuestos de producción de agua y tratamiento de líquidos cloacales se realizan hipótesis del consumo, teniendo en cuenta diversos factores como las tendencias históricas, el crecimiento de la población y el aumento del radio servido.         En el primer trimestre 2023, la producción de agua potable acumulada, se encuentra en línea respecto a lo presupuestado. El desvío se considera no relevante, y obedece a diversos factores, entre ellos: el clima, la temperatura ambiente, etc. que determinan las necesidades de agua para consumo personal doméstico, comercial, industrial, riego, mantenimiento de espacios públicos, etc.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,364,Ministerio de Obras Públicas,94,Asistencia Financiera a Empresas Publicas,0,Asistencia Financiera a Empresas Publicas,Meta,4557,Prestación de Servicio de Tratamiento de Líquidos Cloacales (AySA),2177,Mil Metros Cúbicos Tratado,Suma: el total es la suma de las cantidades,,1033376,1033376,254662,254662,275325,275325,"8,11",Otras Causas,Otras Causas,"En el primer trimestre 2023, el tratamiento de líquidos cloacales, se encuentra en línea respecto a lo presupuestado. El desvío es imperceptible y no existe una razón específica, los líquidos cloacales son tratados de acuerdo al volumen que llega a las Plantas Depuradoras.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Indicador,118,Incorp. de Ben. al Sistema de Agua Potable,1358,Nuevo Beneficiario,Suma: el total es la suma de las cantidades,0,5584808,5584808,3062325,3062325,246813,246813,"-91,94",Otras Causas,Otras Causas,"Se terminaron menos cantidad de obras de las que se proyectaron en el trimestre, ya sea por cuestiones administrativas o por falta de documentación respaldatoria, como ser el acta de finalización. Además existen demoras en procesos licitatorios y demoras de obras por cuestiones climáticas.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Indicador,119,Incorporación de Beneficiarios al Sistema de Cloacas,1358,Nuevo Beneficiario,Suma: el total es la suma de las cantidades,0,2334316,2334316,441535,441535,366281,366281,"-17,04",Otras Causas,Otras Causas,"Se terminaron menos cantidad de obras de las que se proyectaron en el trimestre, ya sea por cuestiones administrativas o por falta de documentación respaldatoria, como ser el acta de finalización. Además existen demoras en procesos licitatorios y demoras de obras por cuestiones climáticas.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,655,Habilitación de Obras Menores de Saneamiento,714,Obra Habilitada,Suma: el total es la suma de las cantidades,,7,7,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,2117,Habilitación de Obras Especiales de Agua Potable y Saneamiento,714,Obra Habilitada,Suma: el total es la suma de las cantidades,,26,26,2,2,2,2,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,2528,Habilitación de Obras de Aprovisionamiento de Agua,714,Obra Habilitada,Suma: el total es la suma de las cantidades,,0,0,0,0,0,0,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,2709,Ejecución de proyectos de saneamiento para el mejoramiento del habitat - Plan Argentina Hace,714,Obra Habilitada,Suma: el total es la suma de las cantidades,,502,502,193,193,22,22,"-88,60",Otras Causas,Otras Causas,Las causas del desvío se debe a:   -Inspecciones finales de obra pendientes   -Demoras por cuestiones climáticas y otras cuestiones,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,2866,Ejecución de Proyectos de Infraestructura de Agua Potable y Saneamiento,950,Proyecto Terminado,Suma: el total es la suma de las cantidades,,3,3,0,0,1,1,-,Otras Causas,Otras Causas,"Finalizó la obra de Paramillo, que había sido demorada por problemas administrativos y financieros.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,Meta,4113,Ejecución de Proyectos de Saneamiento y Agua Potable - PROFESA,714,Obra Habilitada,Suma: el total es la suma de las cantidades,,207,207,72,72,1,1,"-98,61",Otras Causas,Otras Causas,"Las obras finalizadas no cuentan aún con el Acta de Recepción Provisoria. Es decir, se encuentran finalizadas físicamente, pero quedan pendientes cuestiones administrativas y financieras.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,118,Hab¡litación de Obras Menores de Saneamiento,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,12,7,7,5,5,2,2,"-60,00",Otras Causas,Otras Causas,"La obra de Adquisición de equipamiento-Viedma-Aguas de Río Negro, firmó el contrato el día 29-03-2023. El resto de las obras, continúan con sus respectivos análisis, por problemas técnicos y financieros.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,127,Habilitación de Obras Especiales de Agua Potable y Saneamiento,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,87,53,53,39,39,44,44,"12,82",Otras Causas,Otras Causas,Desvío positivo debido a que se iniciaron obras nuevas.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,2369,Habilitación de Obras de Aprovisionamiento de Agua,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,1,1,1,1,1,1,1,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,2377,Ejecución de Proyectos de Saneamiento para el Mejoramiento del Habitat - Plan Argentina Hace,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,262,250,250,437,437,373,373,"-14,65",Otras Causas,Otras Causas,Las causas del desvío se debe a:  - Inspecciones finales de obra pendientes.  - Demoras por cuestiones climáticas y otras cuestiones.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,2388,Ejecución de Proyectos de Infraestructura de Agua Potable y Saneamiento,951,Proyecto en Ejecucion,Promedio: el total es la suma de las cantidades dividido el número de cantidades,65,23,23,14,14,12,12,"-14,29",Otras Causas,Otras Causas,El desvío corresponde a demoras en los tiempos licitatorios y factores climaticos.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,64,Ministerio de Obras Públicas,0,Ministerio de Obras Públicas,613,Ente Nacional de Obras Hídricas de Saneamiento,20,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,0,Asistencia Tecnico - Financiera y Desarrollo de Infraestructura para el Saneamiento,PTB,2472,Ejecución de Proyectos de Saneamiento y Agua Potable - PROFESA,736,Obra en Ejecución,Promedio: el total es la suma de las cantidades dividido el número de cantidades,236,230,230,300,300,216,216,"-28,00",Otras Causas,Otras Causas,Se consideran en ejecución las obras que poseen Acta de Inicio pudiendo encontrarse con demoras en el envío de la documentación.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Indicador,21,Porcentaje de Trabajadores con Dosis Mayores al Límite Conforme Normas Básicas de Seguridad Radiológica,1187,Porcentaje,Suma: el total es la suma de las cantidades,0,0,0,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Indicador,22,Casos en que la Dosis Promedio en el Grupo Poblacional más Expuesto Supera al Límite conforme Normas Básicas de Seg. Radiológica,30,Caso,Suma: el total es la suma de las cantidades,0,0,0,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Meta,2509,Otorgamiento de Licencias de Instalaciones,81,Licencia Otorgada,Suma: el total es la suma de las cantidades,365,365,365,91,91,67,67,"-26,37",Atraso Corregible,Atraso Corregible,"La cantidad de Licencias de Instalaciones depende de las solicitudes de Licencias ingresadas a la ARN, de la adecuada información técnica recibida para evaluar las condiciones de seguridad y del tiempo que dura el trámite de licenciamiento. Las solicitudes ingresadas fueron menores a las estimadas en el trimestre.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Meta,2510,Otorgamiento de Registros de Instalaciones,9,Registro,Suma: el total es la suma de las cantidades,50,50,50,10,10,2,2,"-80,00",Atraso Corregible,Atraso Corregible,"La cantidad de Registros depende de las solicitudes de Registro ingresadas a la ARN, de la adecuada información técnica recibida para evaluar las condiciones de seguridad y del tiempo que dura el trámite de autorización. Las solicitudes ingresadas fueron menores a las estimadas.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Meta,2511,Fiscalización y Control de Instalaciones Nucleares y Radioactivas,24,Inspección,Suma: el total es la suma de las cantidades,1109,1109,1109,192,192,193,193,"0,52",Otras Causas,Otras Causas,No se considera un desvío,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,16,Regulacion y Fiscalizacion de las Actividades Nucleares,0,Regulacion y Fiscalizacion de las Actividades Nucleares,Meta,2512,Evaluaciones de Seguridad Radiológica y Nuclear,1139,Evaluación,Suma: el total es la suma de las cantidades,3785,3785,3785,932,932,1491,1491,"59,98",La Mejora es Temporal,La Mejora es Temporal,"Se realizaron mas evaluaciones que las estimadas, probablemente varias de ellas fueron iniciadas en 2022 y finalizadas en este período. Planificar las evaluaciones tiene muchas incertezas, considerando que dependen de la evolución de los estudios y de nuevos licenciamientos.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",50,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,4,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,Indicador,360,Porcentaje de la población con acceso a los combustibles limpios para cocción (ODS 7.1.2),1187,Porcentaje,Suma: el total es la suma de las cantidades,,"97,80","97,80",,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",50,Ministerio de Economía,0,Ministerio de Economía,328,Secretaría de Energía,4,Actividad Comun de la Secretaria de Energia,0,Actividad Comun de la Secretaria de Energia,Indicador,361,Porcentaje de la energía renovable en el consumo final total de energía (ODS 7.2.1),1187,Porcentaje,Suma: el total es la suma de las cantidades,,"16,30","16,30",,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
